# X,Y,Z,error,cx_i,cy_i
-2.303976557159956428e+03,-1.044293904953207630e+03,-1.846000742741980503e+02,8.017400475711969898e-01,2.121635071090047404e+02,1.287918367346938794e+03,1.850173053152039415e+02,9.119740061162079883e+02,2.709436553030303116e+02,1.029087418783225075e+03,nan,nan
-1.631203357516009874e+03,-9.201906544029163797e+02,4.980536296011183026e+02,2.250871699214189448e-01,2.141545205479451965e+02,1.182913102511880425e+03,1.700097847358121328e+02,9.290011350737797784e+02,nan,nan,5.339894179894180297e+02,1.035001218026796550e+03
-1.689866879789946324e+03,-1.135566095256628387e+03,4.003275588912600256e+02,6.446879144847024179e-01,2.150881636629322884e+02,1.277893667861409767e+03,1.908959171937895292e+02,1.005000771010023186e+03,5.140594473007712395e+02,1.039021038495971425e+03,nan,nan
-2.098264923659005490e+03,-9.576785641571408405e+02,1.840059464806489586e+01,5.000609680917486033e-01,2.158517482517482620e+02,1.240977391304347748e+03,1.789340277777777715e+02,8.989108996539791860e+02,3.539934810951760369e+02,9.790064239828693644e+02,nan,nan
-1.604401415217006388e+03,-1.134376698063528011e+03,4.779716805253484608e+02,4.353315067073187383e-01,2.179964912280701697e+02,1.270004329004329065e+03,1.941825023518344437e+02,1.014030915576694383e+03,5.541568228105905973e+02,1.034938227394807427e+03,nan,nan
-1.837551647641605769e+03,-8.157937413558179287e+02,2.912086347644571447e+02,2.065203903272823105e-01,2.181275599765945117e+02,1.163877538071066056e+03,1.670409781890284080e+02,8.680033140016570314e+02,4.689258747697974172e+02,8.931732723577235902e+02,nan,nan
-2.365437526541826173e+03,-9.597657663415991465e+02,-2.556851560229640938e+02,2.236181151900572817e-01,2.190801843317972271e+02,1.262990077177508283e+03,1.858930307941653268e+02,8.771813094571908778e+02,2.579610538373424902e+02,9.980458970792767559e+02,nan,nan
-1.834647654275789137e+03,-8.411895119871857105e+02,2.880569466208083327e+02,6.555793008214267914e-01,2.191235446313066006e+02,1.173984896661367202e+03,1.690367327211213251e+02,8.769661125319693156e+02,4.691837336704593326e+02,9.060922233300099151e+02,nan,nan
-2.423995348342665693e+03,-9.382795440387031931e+02,-3.075631902120442760e+02,2.619579671007866151e-01,nan,nan,1.839895916733386798e+02,8.658209677419355330e+02,2.389717411121239650e+02,9.918756006406833876e+02,2.330507212657049649e+02,9.909138410227903933e+02
-1.911339022484386987e+03,-8.930024730707827985e+02,1.961719849070565829e+02,3.152709820695497323e-01,2.209153339604891926e+02,1.202007478632478524e+03,1.769771604938271707e+02,8.899073935772964887e+02,nan,nan,4.159195143884892332e+02,1.000958237986269978e+03
-1.935852094339608357e+03,-8.716053592983207636e+02,1.755092986585366930e+02,3.200877088661011061e-01,2.210757679180887294e+02,1.196000835421888041e+03,1.750554493307839437e+02,8.799658119658120086e+02,nan,nan,4.041953065859197523e+02,9.900160804020100613e+02
